sample-id	year	season	sample location	location_filter	condition	locality	betaplus2	lab	betaplus	ID-sample location	old-ids	cond_year
VAH-010-B	2019	winter	Ahornschachten	ok	WG	Ahornschachten	Ahornschachten 2019		Ahornschachten 2019	VAH	VAH-010-B	WG 2019
VAH-011-A	2019	winter	Ahornschachten	ok	WG	Ahornschachten	Ahornschachten 2019		Ahornschachten 2019	VAH	VAH-011-A	WG 2019
VAH-011-B	2019	winter	Ahornschachten	ok	WG	Ahornschachten	Ahornschachten 2019		Ahornschachten 2019	VAH	VAH-011-B	WG 2019
VAH-012-A	2019	winter	Ahornschachten	ok	WG	Ahornschachten	Ahornschachten 2019		Ahornschachten 2019	VAH	VAH-012-A	WG 2019
VAH-012-B	2019	winter	Ahornschachten	ok	WG	Ahornschachten	Ahornschachten 2019		Ahornschachten 2019	VAH	VAH-012-B	WG 2019
VAH-013-A	2019	winter	Ahornschachten	ok	WG	Ahornschachten	Ahornschachten 2019		Ahornschachten 2019	VAH	VAH-013-A	WG 2019
VAH-013-B	2019	winter	Ahornschachten	ok	WG	Ahornschachten	Ahornschachten 2019		Ahornschachten 2019	VAH	VAH-013-B	WG 2019
VAH-014-A	2019	winter	Ahornschachten	ok	WG	Ahornschachten	Ahornschachten 2019		Ahornschachten 2019	VAH	VAH-014-A	WG 2019
VAH-014-B	2019	winter	Ahornschachten	ok	WG	Ahornschachten	Ahornschachten 2019		Ahornschachten 2019	VAH	VAH-014-B	WG 2019
VAH-015-A	2019	winter	Ahornschachten	ok	WG	Ahornschachten	Ahornschachten 2019		Ahornschachten 2019	VAH	VAH-015-A	WG 2019
VAH-015-B	2019	winter	Ahornschachten	ok	WG	Ahornschachten	Ahornschachten 2019		Ahornschachten 2019	VAH	VAH-015-B	WG 2019
VAH-016-A	2019	winter	Ahornschachten	ok	WG	Ahornschachten	Ahornschachten 2019		Ahornschachten 2019	VAH	VAH-016-A	WG 2019
VAH-016-B	2019	winter	Ahornschachten	ok	WG	Ahornschachten	Ahornschachten 2019		Ahornschachten 2019	VAH	VAH-016-B	WG 2019
VAH-017-A	2019	winter	Ahornschachten	ok	WG	Ahornschachten	Ahornschachten 2019		Ahornschachten 2019	VAH	VAH-017-A	WG 2019
VAH-017-B	2019	winter	Ahornschachten	ok	WG	Ahornschachten	Ahornschachten 2019		Ahornschachten 2019	VAH	VAH-017-B	WG 2019
VAH-018-A	2019	winter	Ahornschachten	ok	WG	Ahornschachten	Ahornschachten 2019		Ahornschachten 2019	VAH	VAH-018-A	WG 2019
VAH-018-B	2019	winter	Ahornschachten	ok	WG	Ahornschachten	Ahornschachten 2019		Ahornschachten 2019	VAH	VAH-018-B	WG 2019
VAH-019-A	2019	winter	Ahornschachten	ok	WG	Ahornschachten	Ahornschachten 2019		Ahornschachten 2019	VAH	VAH-019-A	WG 2019
VAH-019-B	2019	winter	Ahornschachten	ok	WG	Ahornschachten	Ahornschachten 2019		Ahornschachten 2019	VAH	VAH-019-B	WG 2019
VAH-020-A	2019	winter	Ahornschachten	ok	WG	Ahornschachten	Ahornschachten 2019		Ahornschachten 2019	VAH	VAH-020-A	WG 2019
VAH-020-B	2019	winter	Ahornschachten	ok	WG	Ahornschachten	Ahornschachten 2019		Ahornschachten 2019	VAH	VAH-020-B	WG 2019
VAH-021-A	2019	winter	Ahornschachten	ok	WG	Ahornschachten	Ahornschachten 2019		Ahornschachten 2019	VAH	VAH-021-A	WG 2019
VAH-021-B	2019	winter	Ahornschachten	ok	WG	Ahornschachten	Ahornschachten 2019		Ahornschachten 2019	VAH	VAH-021-B	WG 2019
VAH-022-A	2019	winter	Ahornschachten	ok	WG	Ahornschachten	Ahornschachten 2019		Ahornschachten 2019	VAH	VAH-022-A	WG 2019
VAH-022-B	2019	winter	Ahornschachten	ok	WG	Ahornschachten	Ahornschachten 2019		Ahornschachten 2019	VAH	VAH-022-B	WG 2019
VAH-023-A	2019	winter	Ahornschachten	ok	WG	Ahornschachten	Ahornschachten 2019		Ahornschachten 2019	VAH	VAH-023-A	WG 2019
VAH-023-B	2019	winter	Ahornschachten	ok	WG	Ahornschachten	Ahornschachten 2019		Ahornschachten 2019	VAH	VAH-023-B	WG 2019
VAH-024-A	2019	winter	Ahornschachten	ok	WG	Ahornschachten	Ahornschachten 2019		Ahornschachten 2019	VAH	VAH-024-A	WG 2019
VAH-024-B	2019	winter	Ahornschachten	ok	WG	Ahornschachten	Ahornschachten 2019		Ahornschachten 2019	VAH	VAH-024-B	WG 2019
VAH-025-A	2019	winter	Ahornschachten	ok	WG	Ahornschachten	Ahornschachten 2019		Ahornschachten 2019	VAH	VAH-025-A	WG 2019
VAH-025-B	2019	winter	Ahornschachten	ok	WG	Ahornschachten	Ahornschachten 2019		Ahornschachten 2019	VAH	VAH-025-B	WG 2019
VAH-026-A	2019	winter	Ahornschachten	ok	WG	Ahornschachten	Ahornschachten 2019		Ahornschachten 2019	VAH	VAH-026-A	WG 2019
VAH-026-B	2019	winter	Ahornschachten	ok	WG	Ahornschachten	Ahornschachten 2019		Ahornschachten 2019	VAH	VAH-026-B	WG 2019
VNEU-001-A	2019	winter	Neuhüttenwiese	ok	WG	Neuhüttenwiese	Neuhüttenwiese 2019		Neuhüttenwiese 2019	NEU	VNEU-001-A	WG 2019
VNEU-001-B	2019	winter	Neuhüttenwiese	ok	WG	Neuhüttenwiese	Neuhüttenwiese 2019		Neuhüttenwiese 2019	NEU	VNEU-001-B	WG 2019
VNEU-002-A	2019	winter	Neuhüttenwiese	ok	WG	Neuhüttenwiese	Neuhüttenwiese 2019		Neuhüttenwiese 2019	NEU	VNEU-002-A	WG 2019
VNEU-002-B	2019	winter	Neuhüttenwiese	ok	WG	Neuhüttenwiese	Neuhüttenwiese 2019		Neuhüttenwiese 2019	NEU	VNEU-002-B	WG 2019
VNEU-003-A	2019	winter	Neuhüttenwiese	ok	WG	Neuhüttenwiese	Neuhüttenwiese 2019		Neuhüttenwiese 2019	NEU	VNEU-003-A	WG 2019
VNEU-003-B	2019	winter	Neuhüttenwiese	ok	WG	Neuhüttenwiese	Neuhüttenwiese 2019		Neuhüttenwiese 2019	NEU	VNEU-003-B	WG 2019
VNEU-004-A	2019	winter	Neuhüttenwiese	ok	WG	Neuhüttenwiese	Neuhüttenwiese 2019		Neuhüttenwiese 2019	NEU	VNEU-004-A	WG 2019
VNEU-004-B	2019	winter	Neuhüttenwiese	ok	WG	Neuhüttenwiese	Neuhüttenwiese 2019		Neuhüttenwiese 2019	NEU	VNEU-004-B	WG 2019
VNEU-005-A	2019	winter	Neuhüttenwiese	ok	WG	Neuhüttenwiese	Neuhüttenwiese 2019		Neuhüttenwiese 2019	NEU	VNEU-005-A	WG 2019
VNEU-005-B	2019	winter	Neuhüttenwiese	ok	WG	Neuhüttenwiese	Neuhüttenwiese 2019		Neuhüttenwiese 2019	NEU	VNEU-005-B	WG 2019
VNEU-006-A	2019	winter	Neuhüttenwiese	ok	WG	Neuhüttenwiese	Neuhüttenwiese 2019		Neuhüttenwiese 2019	NEU	VNEU-006-A	WG 2019
VNEU-006-B	2019	winter	Neuhüttenwiese	ok	WG	Neuhüttenwiese	Neuhüttenwiese 2019		Neuhüttenwiese 2019	NEU	VNEU-006-B	WG 2019
VNEU-007-A	2019	winter	Neuhüttenwiese	ok	WG	Neuhüttenwiese	Neuhüttenwiese 2019		Neuhüttenwiese 2019	NEU	VNEU-007-A	WG 2019
VNEU-007-B	2019	winter	Neuhüttenwiese	ok	WG	Neuhüttenwiese	Neuhüttenwiese 2019		Neuhüttenwiese 2019	NEU	VNEU-007-B	WG 2019
VNEU-008-A	2019	winter	Neuhüttenwiese	ok	WG	Neuhüttenwiese	Neuhüttenwiese 2019		Neuhüttenwiese 2019	NEU	VNEU-008-A	WG 2019
VNEU-008-B	2019	winter	Neuhüttenwiese	ok	WG	Neuhüttenwiese	Neuhüttenwiese 2019		Neuhüttenwiese 2019	NEU	VNEU-008-B	WG 2019
VNEU-009-A	2019	winter	Neuhüttenwiese	ok	WG	Neuhüttenwiese	Neuhüttenwiese 2019		Neuhüttenwiese 2019	NEU	VNEU-009-A	WG 2019
VNEU-009-B	2019	winter	Neuhüttenwiese	ok	WG	Neuhüttenwiese	Neuhüttenwiese 2019		Neuhüttenwiese 2019	NEU	VNEU-009-B	WG 2019
VNEU-010-A	2019	winter	Neuhüttenwiese	ok	WG	Neuhüttenwiese	Neuhüttenwiese 2019		Neuhüttenwiese 2019	NEU	VNEU-010-A	WG 2019
VNEU-010-B	2019	winter	Neuhüttenwiese	ok	WG	Neuhüttenwiese	Neuhüttenwiese 2019		Neuhüttenwiese 2019	NEU	VNEU-010-B	WG 2019
VNEU-011-A	2019	winter	Neuhüttenwiese	ok	WG	Neuhüttenwiese	Neuhüttenwiese 2019		Neuhüttenwiese 2019	NEU	VNEU-011-A	WG 2019
VNEU-011-B	2019	winter	Neuhüttenwiese	ok	WG	Neuhüttenwiese	Neuhüttenwiese 2019		Neuhüttenwiese 2019	NEU	VNEU-011-B	WG 2019
VNEU-012-A	2019	winter	Neuhüttenwiese	ok	WG	Neuhüttenwiese	Neuhüttenwiese 2019		Neuhüttenwiese 2019	NEU	VNEU-012-A	WG 2019
VNEU-012-B	2019	winter	Neuhüttenwiese	ok	WG	Neuhüttenwiese	Neuhüttenwiese 2019		Neuhüttenwiese 2019	NEU	VNEU-012-B	WG 2019
VNEU-013-A	2019	winter	Neuhüttenwiese	ok	WG	Neuhüttenwiese	Neuhüttenwiese 2019		Neuhüttenwiese 2019	NEU	VNEU-013-A	WG 2019
VNEU-013-B	2019	winter	Neuhüttenwiese	ok	WG	Neuhüttenwiese	Neuhüttenwiese 2019		Neuhüttenwiese 2019	NEU	VNEU-013-B	WG 2019
VNEU-014-A	2019	winter	Neuhüttenwiese	ok	WG	Neuhüttenwiese	Neuhüttenwiese 2019		Neuhüttenwiese 2019	NEU	VNEU-014-A	WG 2019
VNEU-014-B	2019	winter	Neuhüttenwiese	ok	WG	Neuhüttenwiese	Neuhüttenwiese 2019		Neuhüttenwiese 2019	NEU	VNEU-014-B	WG 2019
VNEU-015-A	2019	winter	Neuhüttenwiese	ok	WG	Neuhüttenwiese	Neuhüttenwiese 2019		Neuhüttenwiese 2019	NEU	VNEU-015-A	WG 2019
VNEU-015-B	2019	winter	Neuhüttenwiese	ok	WG	Neuhüttenwiese	Neuhüttenwiese 2019		Neuhüttenwiese 2019	NEU	VNEU-015-B	WG 2019
VNEU-016-A	2019	winter	Neuhüttenwiese	ok	WG	Neuhüttenwiese	Neuhüttenwiese 2019		Neuhüttenwiese 2019	NEU	VNEU-016-A	WG 2019
VNEU-016-B	2019	winter	Neuhüttenwiese	ok	WG	Neuhüttenwiese	Neuhüttenwiese 2019		Neuhüttenwiese 2019	NEU	VNEU-016-B	WG 2019
VNEU-017-A	2019	winter	Neuhüttenwiese	ok	WG	Neuhüttenwiese	Neuhüttenwiese 2019		Neuhüttenwiese 2019	NEU	VNEU-017-A	WG 2019
VNEU-017-B	2019	winter	Neuhüttenwiese	ok	WG	Neuhüttenwiese	Neuhüttenwiese 2019		Neuhüttenwiese 2019	NEU	VNEU-017-B	WG 2019
VNEU-018-A	2019	winter	Neuhüttenwiese	ok	WG	Neuhüttenwiese	Neuhüttenwiese 2019		Neuhüttenwiese 2019	NEU	VNEU-018-A	WG 2019
VNEU-018-B	2019	winter	Neuhüttenwiese	ok	WG	Neuhüttenwiese	Neuhüttenwiese 2019		Neuhüttenwiese 2019	NEU	VNEU-018-B	WG 2019
VNEU-019-A	2019	winter	Neuhüttenwiese	ok	WG	Neuhüttenwiese	Neuhüttenwiese 2019		Neuhüttenwiese 2019	NEU	VNEU-019-A	WG 2019
VNEU-019-B	2019	winter	Neuhüttenwiese	ok	WG	Neuhüttenwiese	Neuhüttenwiese 2019		Neuhüttenwiese 2019	NEU	VNEU-019-B	WG 2019
VNEU-020-A	2019	winter	Neuhüttenwiese	ok	WG	Neuhüttenwiese	Neuhüttenwiese 2019		Neuhüttenwiese 2019	NEU	VNEU-020-A	WG 2019
VNEU-020-B	2019	winter	Neuhüttenwiese	ok	WG	Neuhüttenwiese	Neuhüttenwiese 2019		Neuhüttenwiese 2019	NEU	VNEU-020-B	WG 2019
VRI-001-A	2019	winter	Riedelhäng	ok	WG	Riedelhäng	Riedelhäng 2019		Riedelhäng 2019	VRI	VRI-001-A	WG 2019
VRI-001-B	2019	winter	Riedelhäng	ok	WG	Riedelhäng	Riedelhäng 2019		Riedelhäng 2019	VRI	VRI-001-B	WG 2019
VRI-002-A	2019	winter	Riedelhäng	ok	WG	Riedelhäng	Riedelhäng 2019		Riedelhäng 2019	VRI	VRI-002-A	WG 2019
VRI-002-B	2019	winter	Riedelhäng	ok	WG	Riedelhäng	Riedelhäng 2019		Riedelhäng 2019	VRI	VRI-002-B	WG 2019
VRI-003-A	2019	winter	Riedelhäng	ok	WG	Riedelhäng	Riedelhäng 2019		Riedelhäng 2019	VRI	VRI-003-A	WG 2019
VRI-003-B	2019	winter	Riedelhäng	ok	WG	Riedelhäng	Riedelhäng 2019		Riedelhäng 2019	VRI	VRI-003-B	WG 2019
VRI-004-A	2019	winter	Riedelhäng	ok	WG	Riedelhäng	Riedelhäng 2019		Riedelhäng 2019	VRI	VRI-004-A	WG 2019
VRI-004-B	2019	winter	Riedelhäng	ok	WG	Riedelhäng	Riedelhäng 2019		Riedelhäng 2019	VRI	VRI-004-B	WG 2019
VRI-005-A	2019	winter	Riedelhäng	ok	WG	Riedelhäng	Riedelhäng 2019		Riedelhäng 2019	VRI	VRI-005-A	WG 2019
VRI-005-B	2019	winter	Riedelhäng	ok	WG	Riedelhäng	Riedelhäng 2019		Riedelhäng 2019	VRI	VRI-005-B	WG 2019
VRI-006-A	2019	winter	Riedelhäng	ok	WG	Riedelhäng	Riedelhäng 2019		Riedelhäng 2019	VRI	VRI-006-A	WG 2019
VRI-006-B	2019	winter	Riedelhäng	ok	WG	Riedelhäng	Riedelhäng 2019		Riedelhäng 2019	VRI	VRI-006-B	WG 2019
VRI-007-A	2019	winter	Riedelhäng	ok	WG	Riedelhäng	Riedelhäng 2019		Riedelhäng 2019	VRI	VRI-007-A	WG 2019
VRI-007-B	2019	winter	Riedelhäng	ok	WG	Riedelhäng	Riedelhäng 2019		Riedelhäng 2019	VRI	VRI-007-B	WG 2019
VRI-008-A	2019	winter	Riedelhäng	ok	WG	Riedelhäng	Riedelhäng 2019		Riedelhäng 2019	VRI	VRI-008-A	WG 2019
VRI-008-B	2019	winter	Riedelhäng	ok	WG	Riedelhäng	Riedelhäng 2019		Riedelhäng 2019	VRI	VRI-008-B	WG 2019
VRI-009-A	2019	winter	Riedelhäng	ok	WG	Riedelhäng	Riedelhäng 2019		Riedelhäng 2019	VRI	VRI-009-A	WG 2019
VRI-009-B	2019	winter	Riedelhäng	ok	WG	Riedelhäng	Riedelhäng 2019		Riedelhäng 2019	VRI	VRI-009-B	WG 2019
VRI-010-A	2019	winter	Riedelhäng	ok	WG	Riedelhäng	Riedelhäng 2019		Riedelhäng 2019	VRI	VRI-010-A	WG 2019
VRI-010-B	2019	winter	Riedelhäng	ok	WG	Riedelhäng	Riedelhäng 2019		Riedelhäng 2019	VRI	VRI-010-B	WG 2019
VRI-011-A	2019	winter	Riedelhäng	ok	WG	Riedelhäng	Riedelhäng 2019		Riedelhäng 2019	VRI	VRI-011-A	WG 2019
VRI-011-B	2019	winter	Riedelhäng	ok	WG	Riedelhäng	Riedelhäng 2019		Riedelhäng 2019	VRI	VRI-011-B	WG 2019
VRI-012-A	2019	winter	Riedelhäng	ok	WG	Riedelhäng	Riedelhäng 2019		Riedelhäng 2019	VRI	VRI-012-A	WG 2019
VRI-012-B	2019	winter	Riedelhäng	ok	WG	Riedelhäng	Riedelhäng 2019		Riedelhäng 2019	VRI	VRI-012-B	WG 2019
VRI-013-A	2019	winter	Riedelhäng	ok	WG	Riedelhäng	Riedelhäng 2019		Riedelhäng 2019	VRI	VRI-013-A	WG 2019
VRI-013-B	2019	winter	Riedelhäng	ok	WG	Riedelhäng	Riedelhäng 2019		Riedelhäng 2019	VRI	VRI-013-B	WG 2019
VRI-014-A	2019	winter	Riedelhäng	ok	WG	Riedelhäng	Riedelhäng 2019		Riedelhäng 2019	VRI	VRI-014-A	WG 2019
VRI-014-B	2019	winter	Riedelhäng	ok	WG	Riedelhäng	Riedelhäng 2019		Riedelhäng 2019	VRI	VRI-014-B	WG 2019
VRI-015-A	2019	winter	Riedelhäng	ok	WG	Riedelhäng	Riedelhäng 2019		Riedelhäng 2019	VRI	VRI-015-A	WG 2019
VRI-015-B	2019	winter	Riedelhäng	ok	WG	Riedelhäng	Riedelhäng 2019		Riedelhäng 2019	VRI	VRI-015-B	WG 2019
VRI-016-A	2019	winter	Riedelhäng	ok	WG	Riedelhäng	Riedelhäng 2019		Riedelhäng 2019	VRI	VRI-016-A	WG 2019
VRI-016-B	2019	winter	Riedelhäng	ok	WG	Riedelhäng	Riedelhäng 2019		Riedelhäng 2019	VRI	VRI-016-B	WG 2019
VRI-017-A	2019	winter	Riedelhäng	ok	WG	Riedelhäng	Riedelhäng 2019		Riedelhäng 2019	VRI	VRI-017-A	WG 2019
VRI-017-B	2019	winter	Riedelhäng	ok	WG	Riedelhäng	Riedelhäng 2019		Riedelhäng 2019	VRI	VRI-017-B	WG 2019
VRI-018-A	2019	winter	Riedelhäng	ok	WG	Riedelhäng	Riedelhäng 2019		Riedelhäng 2019	VRI	VRI-018-A	WG 2019
VRI-018-B	2019	winter	Riedelhäng	ok	WG	Riedelhäng	Riedelhäng 2019		Riedelhäng 2019	VRI	VRI-018-B	WG 2019
VRI-019-A	2019	winter	Riedelhäng	ok	WG	Riedelhäng	Riedelhäng 2019		Riedelhäng 2019	VRI	VRI-019-A	WG 2019
VRI-019-B	2019	winter	Riedelhäng	ok	WG	Riedelhäng	Riedelhäng 2019		Riedelhäng 2019	VRI	VRI-019-B	WG 2019
VRI-020-A	2019	winter	Riedelhäng	ok	WG	Riedelhäng	Riedelhäng 2019		Riedelhäng 2019	VRI	VRI-020-A	WG 2019
VRI-020-B	2019	winter	Riedelhäng	ok	WG	Riedelhäng	Riedelhäng 2019		Riedelhäng 2019	VRI	VRI-020-B	WG 2019
VRI-021-A	2019	winter	Riedelhäng	ok	WG	Riedelhäng	Riedelhäng 2019		Riedelhäng 2019	VRI	VRI-021-A	WG 2019
VRI-021-B	2019	winter	Riedelhäng	ok	WG	Riedelhäng	Riedelhäng 2019		Riedelhäng 2019	VRI	VRI-021-B	WG 2019
VRI-022-A	2019	winter	Riedelhäng	ok	WG	Riedelhäng	Riedelhäng 2019		Riedelhäng 2019	VRI	VRI-022-A	WG 2019
VRI-022-B	2019	winter	Riedelhäng	ok	WG	Riedelhäng	Riedelhäng 2019		Riedelhäng 2019	VRI	VRI-022-B	WG 2019
VRI-023-A	2019	winter	Riedelhäng	ok	WG	Riedelhäng	Riedelhäng 2019		Riedelhäng 2019	VRI	VRI-023-A	WG 2019
VRI-023-B	2019	winter	Riedelhäng	ok	WG	Riedelhäng	Riedelhäng 2019		Riedelhäng 2019	VRI	VRI-023-B	WG 2019
VRI-024-A	2019	winter	Riedelhäng	ok	WG	Riedelhäng	Riedelhäng 2019		Riedelhäng 2019	VRI	VRI-024-A	WG 2019
VRI-024-B	2019	winter	Riedelhäng	ok	WG	Riedelhäng	Riedelhäng 2019		Riedelhäng 2019	VRI	VRI-024-B	WG 2019
VRI-025-A	2019	winter	Riedelhäng	ok	WG	Riedelhäng	Riedelhäng 2019		Riedelhäng 2019	VRI	VRI-025-A	WG 2019
VRI-025-B	2019	winter	Riedelhäng	ok	WG	Riedelhäng	Riedelhäng 2019		Riedelhäng 2019	VRI	VRI-025-B	WG 2019
VRI-026-A	2019	winter	Riedelhäng	ok	WG	Riedelhäng	Riedelhäng 2019		Riedelhäng 2019	VRI	VRI-026-A	WG 2019
VRI-026-B	2019	winter	Riedelhäng	ok	WG	Riedelhäng	Riedelhäng 2019		Riedelhäng 2019	VRI	VRI-026-B	WG 2019
VRI-027-A	2019	winter	Riedelhäng	ok	WG	Riedelhäng	Riedelhäng 2019		Riedelhäng 2019	VRI	VRI-027-A	WG 2019
VRI-027-B	2019	winter	Riedelhäng	ok	WG	Riedelhäng	Riedelhäng 2019		Riedelhäng 2019	VRI	VRI-027-B	WG 2019
VRI-028-A	2019	winter	Riedelhäng	ok	WG	Riedelhäng	Riedelhäng 2019		Riedelhäng 2019	VRI	VRI-028-A	WG 2019
VRI-028-B	2019	winter	Riedelhäng	ok	WG	Riedelhäng	Riedelhäng 2019		Riedelhäng 2019	VRI	VRI-028-B	WG 2019
VRI-029-A	2019	winter	Riedelhäng	ok	WG	Riedelhäng	Riedelhäng 2019		Riedelhäng 2019	VRI	VRI-029-A	WG 2019
VRI-029-B	2019	winter	Riedelhäng	ok	WG	Riedelhäng	Riedelhäng 2019		Riedelhäng 2019	VRI	VRI-029-B	WG 2019
VRI-030-A	2019	winter	Riedelhäng	ok	WG	Riedelhäng	Riedelhäng 2019		Riedelhäng 2019	VRI	VRI-030-A	WG 2019
VRI-030-B	2019	winter	Riedelhäng	ok	WG	Riedelhäng	Riedelhäng 2019		Riedelhäng 2019	VRI	VRI-030-B	WG 2019
VRI-031-A	2019	winter	Riedelhäng	ok	WG	Riedelhäng	Riedelhäng 2019		Riedelhäng 2019	VRI	VRI-031-A	WG 2019
VRI-031-B	2019	winter	Riedelhäng	ok	WG	Riedelhäng	Riedelhäng 2019		Riedelhäng 2019	VRI	VRI-031-B	WG 2019
VRI-032-A	2019	winter	Riedelhäng	ok	WG	Riedelhäng	Riedelhäng 2019		Riedelhäng 2019	VRI	VRI-032-A	WG 2019
VRI-032-B	2019	winter	Riedelhäng	ok	WG	Riedelhäng	Riedelhäng 2019		Riedelhäng 2019	VRI	VRI-032-B	WG 2019
zymo-ctrl				empty	rm	0	0		 			rm 
FLD0098				empty	rm	0	0		 			rm 
FLD0099				empty	rm	0	0		 			rm 
FLD0100				empty	rm	0	0		 			rm 
FLD0101				empty	rm	0	0		 			rm 
FLD0103				empty	rm	0	0		 			rm 
FLD0104				empty	rm	0	0		 			rm 
FLD0105				empty	rm	0	0		 			rm 
FLD0106				empty	rm	0	0		 			rm 
FLD0107				empty	rm	0	0		 			rm 
FLD0108				empty	rm	0	0		 			rm 
FLD0109				empty	rm	0	0		 			rm 
FLD0110				empty	rm	0	0		 			rm 
FLD0111				empty	rm	0	0		 			rm 
FLD0112				empty	rm	0	0		 			rm 
FLD0192				empty	rm	0	0		 			rm 
FLD0114				empty	rm	0	0		 			rm 
FLD0115				empty	rm	0	0		 			rm 
FLD0116				empty	rm	0	0		 			rm 
FLD0117				empty	rm	0	0		 			rm 
FLD0118				empty	rm	0	0		 			rm 
FLD0119				empty	rm	0	0		 			rm 
FLD0120				empty	rm	0	0		 			rm 
FLD0121				empty	rm	0	0		 			rm 
FLD0122				empty	rm	0	0		 			rm 
FLD0124				empty	rm	0	0		 			rm 
FLD0125				empty	rm	0	0		 			rm 
FLD0126				empty	rm	0	0		 			rm 
FLD0127				empty	rm	0	0		 			rm 
FLD0128				empty	rm	0	0		 			rm 
FLD0129				empty	rm	0	0		 			rm 
FLD0130				empty	rm	0	0		 			rm 
FLD0131				empty	rm	0	0		 			rm 
FLD0132				empty	rm	0	0		 			rm 
FLD0133				empty	rm	0	0		 			rm 
FLD0134				empty	rm	0	0		 			rm 
FLD0135				empty	rm	0	0		 			rm 
FLD0136				empty	rm	0	0		 			rm 
FLD0137				empty	rm	0	0		 			rm 
FLD0138				empty	rm	0	0		 			rm 
FLD0139				empty	rm	0	0		 			rm 
FLD0140				empty	rm	0	0		 			rm 
FLD0141				empty	rm	0	0		 			rm 
FLD0142				empty	rm	0	0		 			rm 
FLD0143				empty	rm	0	0		 			rm 
FLD0144				empty	rm	0	0		 			rm 
FLD0145				empty	rm	0	0		 			rm 
FLD0146				empty	rm	0	0		 			rm 
FLD0147				empty	rm	0	0		 			rm 
FLD0148				empty	rm	0	0		 			rm 
FLD0149				empty	rm	0	0		 			rm 
FLD0150				empty	rm	0	0		 			rm 
FLD0151				empty	rm	0	0		 			rm 
FLD0152				empty	rm	0	0		 			rm 
FLD0153				empty	rm	0	0		 			rm 
FLD0154				empty	rm	0	0		 			rm 
FLD0155				empty	rm	0	0		 			rm 
FLD0156				empty	rm	0	0		 			rm 
FLD0157				empty	rm	0	0		 			rm 
FLD0158				empty	rm	0	0		 			rm 
FLD0159				empty	rm	0	0		 			rm 
FLD0160				empty	rm	0	0		 			rm 
FLD0161				empty	rm	0	0		 			rm 
FLD0162				empty	rm	0	0		 			rm 
FLD0163				empty	rm	0	0		 			rm 
FLD0164				empty	rm	0	0		 			rm 
FLD0165				empty	rm	0	0		 			rm 
FLD0166				empty	rm	0	0		 			rm 
FLD0167				empty	rm	0	0		 			rm 
FLD0168				empty	rm	0	0		 			rm 
FLD0169				empty	rm	0	0		 			rm 
FLD0170				empty	rm	0	0		 			rm 
FLD0171				empty	rm	0	0		 			rm 
FLD0172				empty	rm	0	0		 			rm 
FLD0173				empty	rm	0	0		 			rm 
FLD0174				empty	rm	0	0		 			rm 
FLD0175				empty	rm	0	0		 			rm 
FLD0176				empty	rm	0	0		 			rm 
FLD0177				empty	rm	0	0		 			rm 
FLD0178				empty	rm	0	0		 			rm 
FLD0179				empty	rm	0	0		 			rm 
FLD0180				empty	rm	0	0		 			rm 
FLD0181				empty	rm	0	0		 			rm 
FLD0182				empty	rm	0	0		 			rm 
FLD0183				empty	rm	0	0		 			rm 
FLD0184				empty	rm	0	0		 			rm 
FLD0185				empty	rm	0	0		 			rm 
FLD0289				empty	rm	0	0		 			rm 
FLD0290				empty	rm	0	0		 			rm 
FLD0291				empty	rm	0	0		 			rm 
FLD0292				empty	rm	0	0		 			rm 
FLD0293				empty	rm	0	0		 			rm 
FLD0294				empty	rm	0	0		 			rm 
FLD0295				empty	rm	0	0		 			rm 
FLD0296				empty	rm	0	0		 			rm 
FLD0297				empty	rm	0	0		 			rm 
FLD0298				empty	rm	0	0		 			rm 
FLD0299				empty	rm	0	0		 			rm 
FLD0300				empty	rm	0	0		 			rm 
FLD0301				empty	rm	0	0		 			rm 
FLD0302				empty	rm	0	0		 			rm 
FLD0303				empty	rm	0	0		 			rm 
FLD0304				empty	rm	0	0		 			rm 
FLD0305				empty	rm	0	0		 			rm 
FLD0306				empty	rm	0	0		 			rm 
FLD0307				empty	rm	0	0		 			rm 
FLD0308				empty	rm	0	0		 			rm 
FLD0309				empty	rm	0	0		 			rm 
FLD0310				empty	rm	0	0		 			rm 
FLD0311				empty	rm	0	0		 			rm 
FLD0312				empty	rm	0	0		 			rm 
FLD0313				empty	rm	0	0		 			rm 
FLD0314				empty	rm	0	0		 			rm 
FLD0315				empty	rm	0	0		 			rm 
FLD0316				empty	rm	0	0		 			rm 
FLD0317				empty	rm	0	0		 			rm 
FLD0318				empty	rm	0	0		 			rm 
FLD0319				empty	rm	0	0		 			rm 
FLD0320				empty	rm	0	0		 			rm 
FLD0321				empty	rm	0	0		 			rm 
FLD0322				empty	rm	0	0		 			rm 
FLD0323				empty	rm	0	0		 			rm 
FLD0324				empty	rm	0	0		 			rm 
FLD0325				empty	rm	0	0		 			rm 
FLD0326				empty	rm	0	0		 			rm 
FLD0327				empty	rm	0	0		 			rm 
FLD0328				empty	rm	0	0		 			rm 
FLD0329				empty	rm	0	0		 			rm 
FLD0330				empty	rm	0	0		 			rm 
FLD0331				empty	rm	0	0		 			rm 
FLD0332				empty	rm	0	0		 			rm 
FLD0333				empty	rm	0	0		 			rm 
FLD0334				empty	rm	0	0		 			rm 
FLD0335				empty	rm	0	0		 			rm 
FLD0336				empty	rm	0	0		 			rm 
